model,dataset,ROC_AUC_mean,ROC_AUC_std,Balanced_Accuracy_mean,Balanced_Accuracy_std,Precision_mean,Precision_std,Recall_mean,Recall_std,F1_mean,F1_std,MCC_mean,MCC_std
RandomForest,target_UHRF1,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HistGradientBoosting,target_UHRF1,0.5,,0.8846,0.2176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVM,target_UHRF1,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GradientBoosting,target_UHRF1,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
